optimizer_step,_step,_step__MIN,_step__MAX,global_grad_norm,global_grad_norm__MIN,global_grad_norm__MAX,,,,,,
1045,2089,2089,2089,0.763356924057007,0.763356924057007,0.763356924057007,,,,,,
1046,2091,2091,2091,0.783232033252716,0.783232033252716,0.783232033252716,,,,,,
1047,2093,2093,2093,0.678848564624786,0.678848564624786,0.678848564624786,,,,,,
1048,2095,2095,2095,0.796583592891693,0.796583592891693,0.796583592891693,,,,,,
1049,2097,2097,2097,0.695361137390137,0.695361137390137,0.695361137390137,,,,,,
1050,2099,2099,2099,0.765664339065552,0.765664339065552,0.765664339065552,,,,,,
1051,2101,2101,2101,0.712593674659729,0.712593674659729,0.712593674659729,,,,,,
1052,2103,2103,2103,0.718190491199493,0.718190491199493,0.718190491199493,,,,,,
1053,2105,2105,2105,0.596782386302948,0.596782386302948,0.596782386302948,,,,,,
1054,2107,2107,2107,0.649721443653107,0.649721443653107,0.649721443653107,,,,,,
1055,2109,2109,2109,0.678239047527313,0.678239047527313,0.678239047527313,,,,,,
1056,2111,2111,2111,0.753479182720184,0.753479182720184,0.753479182720184,,,,,,
1057,2113,2113,2113,0.694717109203339,0.694717109203339,0.694717109203339,,,,,,
1058,2115,2115,2115,0.66700541973114,0.66700541973114,0.66700541973114,,,,,,
1059,2117,2117,2117,0.645098090171814,0.645098090171814,0.645098090171814,,,,,,
1060,2119,2119,2119,0.746875584125519,0.746875584125519,0.746875584125519,,,,,,
1061,2121,2121,2121,0.779665946960449,0.779665946960449,0.779665946960449,,,,,,
1062,2123,2123,2123,0.673935532569885,0.673935532569885,0.673935532569885,,,,,,
1063,2125,2125,2125,0.722685515880585,0.722685515880585,0.722685515880585,,,,,,
1064,2127,2127,2127,0.704539239406586,0.704539239406586,0.704539239406586,,,,,,
1065,2129,2129,2129,0.637850701808929,0.637850701808929,0.637850701808929,,,,,,
1066,2131,2131,2131,0.676126778125763,0.676126778125763,0.676126778125763,,,,,,
1067,2133,2133,2133,0.572667241096497,0.572667241096497,0.572667241096497,,,,,,
1068,2135,2135,2135,0.58612447977066,0.58612447977066,0.58612447977066,,,,,,
1069,2137,2137,2137,0.66574501991272,0.66574501991272,0.66574501991272,,,,,,
1070,2139,2139,2139,0.796299278736115,0.796299278736115,0.796299278736115,,,,,,
1071,2141,2141,2141,0.763255178928375,0.763255178928375,0.763255178928375,,,,,,
1072,2143,2143,2143,0.641172289848328,0.641172289848328,0.641172289848328,,,,,,
1073,2145,2145,2145,0.704508304595947,0.704508304595947,0.704508304595947,,,,,,
1074,2147,2147,2147,0.734546005725861,0.734546005725861,0.734546005725861,,,,,,
1075,2149,2149,2149,0.679047882556915,0.679047882556915,0.679047882556915,,,,,,
1076,2151,2151,2151,0.665682375431061,0.665682375431061,0.665682375431061,,,,,,
1077,2153,2153,2153,0.672875642776489,0.672875642776489,0.672875642776489,,,,,,
1078,2155,2155,2155,0.615417838096619,0.615417838096619,0.615417838096619,,,,,,
1079,2157,2157,2157,0.65434718132019,0.65434718132019,0.65434718132019,,,,,,
1080,2159,2159,2159,0.727794528007507,0.727794528007507,0.727794528007507,,,,,,
1081,2161,2161,2161,0.67993688583374,0.67993688583374,0.67993688583374,,,,,,
1082,2163,2163,2163,0.663513481616974,0.663513481616974,0.663513481616974,,,,,,
1083,2165,2165,2165,0.674498975276947,0.674498975276947,0.674498975276947,,,,,,
1084,2167,2167,2167,0.665437996387482,0.665437996387482,0.665437996387482,,,,,,
1085,2169,2169,2169,0.685602188110352,0.685602188110352,0.685602188110352,,,,,,
1086,2171,2171,2171,0.692705869674683,0.692705869674683,0.692705869674683,,,,,,
1087,2173,2173,2173,0.696862876415253,0.696862876415253,0.696862876415253,,,,,,
1088,2175,2175,2175,0.640507340431213,0.640507340431213,0.640507340431213,,,,,,
1089,2177,2177,2177,0.622924625873566,0.622924625873566,0.622924625873566,,,,,,
1090,2179,2179,2179,0.650175154209137,0.650175154209137,0.650175154209137,,,,,,
1091,2181,2181,2181,0.613660752773285,0.613660752773285,0.613660752773285,,,,,,
1092,2183,2183,2183,0.666719198226929,0.666719198226929,0.666719198226929,,,,,,
1093,2185,2185,2185,0.774274051189423,0.774274051189423,0.774274051189423,,,,,,
1094,2187,2187,2187,0.807077944278717,0.807077944278717,0.807077944278717,,,,,,
1095,2189,2189,2189,0.692130625247955,0.692130625247955,0.692130625247955,,,,,,
1096,2191,2191,2191,0.788546562194824,0.788546562194824,0.788546562194824,,,,,,
1097,2193,2193,2193,0.735269248485565,0.735269248485565,0.735269248485565,,,,,,
1098,2195,2195,2195,0.691396832466126,0.691396832466126,0.691396832466126,,,,,,
1099,2197,2197,2197,0.734489977359772,0.734489977359772,0.734489977359772,,,,,,
1100,2199,2199,2199,0.701480984687805,0.701480984687805,0.701480984687805,,,,,,
1101,2201,2201,2201,0.723284542560577,0.723284542560577,0.723284542560577,,,,,,
1102,2203,2203,2203,0.716340601444244,0.716340601444244,0.716340601444244,,,,,,
1103,2205,2205,2205,0.716300427913666,0.716300427913666,0.716300427913666,,,,,,
1104,2207,2207,2207,0.582402765750885,0.582402765750885,0.582402765750885,,,,,,
1105,2209,2209,2209,0.593721628189087,0.593721628189087,0.593721628189087,,,,,,
1106,2211,2211,2211,0.553535997867584,0.553535997867584,0.553535997867584,,,,,,
1107,2213,2213,2213,0.63897567987442,0.63897567987442,0.63897567987442,,,,,,
1108,2215,2215,2215,0.635285198688507,0.635285198688507,0.635285198688507,,,,,,
1109,2217,2217,2217,0.569852709770203,0.569852709770203,0.569852709770203,,,,,,
1110,2219,2219,2219,0.625447273254395,0.625447273254395,0.625447273254395,,,,,,
1111,2221,2221,2221,0.684327006340027,0.684327006340027,0.684327006340027,,,,,,
1112,2223,2223,2223,0.736679196357727,0.736679196357727,0.736679196357727,,,,,,
1113,2225,2225,2225,0.783415973186493,0.783415973186493,0.783415973186493,,,,,,
1114,2227,2227,2227,0.724321842193604,0.724321842193604,0.724321842193604,,,,,,
1115,2229,2229,2229,0.737811803817749,0.737811803817749,0.737811803817749,,,,,,
1116,2231,2231,2231,0.721103072166443,0.721103072166443,0.721103072166443,,,,,,
1117,2233,2233,2233,0.681887447834015,0.681887447834015,0.681887447834015,,,,,,
1118,2235,2235,2235,0.704066932201386,0.704066932201386,0.704066932201386,,,,,,
1119,2237,2237,2237,0.649257719516754,0.649257719516754,0.649257719516754,,,,,,
1120,2239,2239,2239,0.692936480045319,0.692936480045319,0.692936480045319,,,,,,
1121,2241,2241,2241,0.710166394710541,0.710166394710541,0.710166394710541,,,,,,
1122,2243,2243,2243,0.693850576877594,0.693850576877594,0.693850576877594,,,,,,
1123,2245,2245,2245,0.653811693191528,0.653811693191528,0.653811693191528,,,,,,
1124,2247,2247,2247,0.635133564472199,0.635133564472199,0.635133564472199,,,,,,
1125,2249,2249,2249,0.594676554203033,0.594676554203033,0.594676554203033,,,,,,
1126,2251,2251,2251,0.541943550109863,0.541943550109863,0.541943550109863,,,,,,
1127,2253,2253,2253,0.560923039913178,0.560923039913178,0.560923039913178,,,,,,
1128,2255,2255,2255,0.555954337120056,0.555954337120056,0.555954337120056,,,,,,
1129,2257,2257,2257,0.661942780017853,0.661942780017853,0.661942780017853,,,,,,
1130,2259,2259,2259,0.661081910133362,0.661081910133362,0.661081910133362,,,,,,
1131,2261,2261,2261,0.680573761463165,0.680573761463165,0.680573761463165,,,,,,
1132,2263,2263,2263,0.679139196872711,0.679139196872711,0.679139196872711,,,,,,
1133,2265,2265,2265,0.650003373622894,0.650003373622894,0.650003373622894,,,,,,
1134,2267,2267,2267,0.657585859298706,0.657585859298706,0.657585859298706,,,,,,
1135,2269,2269,2269,0.723369896411896,0.723369896411896,0.723369896411896,,,,,,
1136,2271,2271,2271,0.708474457263947,0.708474457263947,0.708474457263947,,,,,,
1137,2273,2273,2273,0.724534571170807,0.724534571170807,0.724534571170807,,,,,,
1138,2275,2275,2275,0.614924907684326,0.614924907684326,0.614924907684326,,,,,,
1139,2277,2277,2277,0.679577767848969,0.679577767848969,0.679577767848969,,,,,,
1140,2279,2279,2279,0.757622301578522,0.757622301578522,0.757622301578522,,,,,,
1141,2281,2281,2281,0.60751223564148,0.60751223564148,0.60751223564148,,,,,,
1142,2283,2283,2283,0.618085443973541,0.618085443973541,0.618085443973541,,,,,,
1143,2285,2285,2285,0.60267186164856,0.60267186164856,0.60267186164856,,,,,,
1144,2287,2287,2287,0.622463285923004,0.622463285923004,0.622463285923004,,,,,,
1145,2289,2289,2289,0.713283479213715,0.713283479213715,0.713283479213715,,,,,,
1146,2291,2291,2291,0.753305613994598,0.753305613994598,0.753305613994598,,,,,,
1147,2293,2293,2293,0.687292098999023,0.687292098999023,0.687292098999023,,,,,,
1148,2295,2295,2295,0.713371694087982,0.713371694087982,0.713371694087982,,,,,,
1149,2297,2297,2297,0.787233829498291,0.787233829498291,0.787233829498291,,,,,,
1150,2299,2299,2299,0.645329117774963,0.645329117774963,0.645329117774963,,,,,,
1151,2301,2301,2301,0.610950112342835,0.610950112342835,0.610950112342835,,,,,,
1152,2303,2303,2303,0.665143966674805,0.665143966674805,0.665143966674805,,,,,,
1153,2305,2305,2305,0.657433688640595,0.657433688640595,0.657433688640595,,,,,,
1154,2307,2307,2307,0.625882565975189,0.625882565975189,0.625882565975189,,,,,,
1155,2309,2309,2309,0.571289837360382,0.571289837360382,0.571289837360382,,,,,,
1156,2311,2311,2311,0.614667654037476,0.614667654037476,0.614667654037476,,,,,,
1157,2313,2313,2313,0.612649857997894,0.612649857997894,0.612649857997894,,,,,,
1158,2315,2315,2315,0.697346687316895,0.697346687316895,0.697346687316895,,,,,,
1159,2317,2317,2317,0.770660996437073,0.770660996437073,0.770660996437073,,,,,,
1160,2319,2319,2319,0.761401057243347,0.761401057243347,0.761401057243347,,,,,,
1161,2321,2321,2321,0.725156605243683,0.725156605243683,0.725156605243683,,,,,,
1162,2323,2323,2323,0.680105865001679,0.680105865001679,0.680105865001679,,,,,,
1163,2325,2325,2325,0.709999740123749,0.709999740123749,0.709999740123749,,,,,,
1164,2327,2327,2327,0.718921601772308,0.718921601772308,0.718921601772308,,,,,,
1165,2329,2329,2329,0.71415650844574,0.71415650844574,0.71415650844574,,,,,,
1166,2331,2331,2331,0.695941269397736,0.695941269397736,0.695941269397736,,,,,,
1167,2333,2333,2333,0.685088515281677,0.685088515281677,0.685088515281677,,,,,,
1168,2335,2335,2335,0.692479968070984,0.692479968070984,0.692479968070984,,,,,,
1169,2337,2337,2337,0.774746537208557,0.774746537208557,0.774746537208557,,,,,,
1170,2339,2339,2339,0.650451898574829,0.650451898574829,0.650451898574829,,,,,,
1171,2341,2341,2341,0.74473237991333,0.74473237991333,0.74473237991333,,,,,,
1172,2343,2343,2343,0.681820154190064,0.681820154190064,0.681820154190064,,,,,,
1173,2345,2345,2345,0.655741810798645,0.655741810798645,0.655741810798645,,,,,,
1174,2347,2347,2347,0.720578193664551,0.720578193664551,0.720578193664551,,,,,,
1175,2349,2349,2349,0.716257095336914,0.716257095336914,0.716257095336914,,,,,,
1176,2351,2351,2351,0.735158085823059,0.735158085823059,0.735158085823059,,,,,,
1177,2353,2353,2353,0.659138679504395,0.659138679504395,0.659138679504395,,,,,,
1178,2355,2355,2355,0.691215634346008,0.691215634346008,0.691215634346008,,,,,,
1179,2357,2357,2357,0.666130840778351,0.666130840778351,0.666130840778351,,,,,,
1180,2359,2359,2359,0.63929033279419,0.63929033279419,0.63929033279419,,,,,,
1181,2361,2361,2361,0.686917066574097,0.686917066574097,0.686917066574097,,,,,,
1182,2363,2363,2363,0.689144015312195,0.689144015312195,0.689144015312195,,,,,,
1183,2365,2365,2365,0.684445083141327,0.684445083141327,0.684445083141327,,,,,,
1184,2367,2367,2367,0.707054913043976,0.707054913043976,0.707054913043976,,,,,,
1185,2369,2369,2369,0.666141033172607,0.666141033172607,0.666141033172607,,,,,,
1186,2371,2371,2371,0.595438122749329,0.595438122749329,0.595438122749329,,,,,,
1187,2373,2373,2373,0.669204711914063,0.669204711914063,0.669204711914063,,,,,,
1188,2375,2375,2375,0.680186212062836,0.680186212062836,0.680186212062836,,,,,,
1189,2377,2377,2377,0.674262285232544,0.674262285232544,0.674262285232544,,,,,,
1190,2379,2379,2379,0.701033771038055,0.701033771038055,0.701033771038055,,,,,,
1191,2381,2381,2381,0.63030731678009,0.63030731678009,0.63030731678009,,,,,,
1192,2383,2383,2383,0.532713234424591,0.532713234424591,0.532713234424591,,,,,,
1193,2385,2385,2385,0.527266204357147,0.527266204357147,0.527266204357147,,,,,,
1194,2387,2387,2387,0.503576993942261,0.503576993942261,0.503576993942261,,,,,,
1195,2389,2389,2389,0.536841034889221,0.536841034889221,0.536841034889221,,,,,,
1196,2391,2391,2391,0.585495352745056,0.585495352745056,0.585495352745056,,,,,,
1197,2393,2393,2393,0.628134787082672,0.628134787082672,0.628134787082672,,,,,,
1198,2395,2395,2395,0.695731699466705,0.695731699466705,0.695731699466705,,,,,,
1199,2397,2397,2397,0.695451378822327,0.695451378822327,0.695451378822327,,,,,,
1200,2399,2399,2399,0.702730417251587,0.702730417251587,0.702730417251587,,,,,,
1201,2401,2401,2401,0.708917200565338,0.708917200565338,0.708917200565338,,,,,,
1202,2403,2403,2403,0.670593857765198,0.670593857765198,0.670593857765198,,,,,,
1203,2405,2405,2405,0.810396432876587,0.810396432876587,0.810396432876587,,,,,,
1204,2407,2407,2407,0.708596289157867,0.708596289157867,0.708596289157867,,,,,,
1205,2409,2409,2409,0.692681729793549,0.692681729793549,0.692681729793549,,,,,,
1206,2411,2411,2411,0.723158895969391,0.723158895969391,0.723158895969391,,,,,,
1207,2413,2413,2413,0.657193660736084,0.657193660736084,0.657193660736084,,,,,,
1208,2415,2415,2415,0.621491730213165,0.621491730213165,0.621491730213165,,,,,,
1209,2417,2417,2417,0.653945982456207,0.653945982456207,0.653945982456207,,,,,,
1210,2419,2419,2419,0.763883411884308,0.763883411884308,0.763883411884308,,,,,,
1211,2421,2421,2421,0.752144992351532,0.752144992351532,0.752144992351532,,,,,,
1212,2423,2423,2423,0.613665819168091,0.613665819168091,0.613665819168091,,,,,,
1213,2425,2425,2425,0.562008798122406,0.562008798122406,0.562008798122406,,,,,,
1214,2427,2427,2427,0.639278173446655,0.639278173446655,0.639278173446655,,,,,,
1215,2429,2429,2429,0.65902054309845,0.65902054309845,0.65902054309845,,,,,,
1216,2431,2431,2431,0.742226541042328,0.742226541042328,0.742226541042328,,,,,,
1217,2433,2433,2433,0.65786749124527,0.65786749124527,0.65786749124527,,,,,,
1218,2435,2435,2435,0.595797657966614,0.595797657966614,0.595797657966614,,,,,,
1219,2437,2437,2437,0.675721406936646,0.675721406936646,0.675721406936646,,,,,,
1220,2439,2439,2439,0.636286914348602,0.636286914348602,0.636286914348602,,,,,,
1221,2441,2441,2441,0.663136124610901,0.663136124610901,0.663136124610901,,,,,,
1222,2443,2443,2443,0.621702551841736,0.621702551841736,0.621702551841736,,,,,,
1223,2445,2445,2445,0.634451806545258,0.634451806545258,0.634451806545258,,,,,,
1224,2447,2447,2447,0.624544143676758,0.624544143676758,0.624544143676758,,,,,,
1225,2449,2449,2449,0.609617590904236,0.609617590904236,0.609617590904236,,,,,,
1226,2451,2451,2451,0.587430894374847,0.587430894374847,0.587430894374847,,,,,,
1227,2453,2453,2453,0.575495064258575,0.575495064258575,0.575495064258575,,,,,,
1228,2455,2455,2455,0.605256140232086,0.605256140232086,0.605256140232086,,,,,,
1229,2457,2457,2457,0.642282843589783,0.642282843589783,0.642282843589783,,,,,,
1230,2459,2459,2459,0.638519108295441,0.638519108295441,0.638519108295441,,,,,,
1231,2461,2461,2461,0.635001361370087,0.635001361370087,0.635001361370087,,,,,,
1232,2463,2463,2463,0.696478307247162,0.696478307247162,0.696478307247162,,,,,,
1233,2465,2465,2465,0.789962947368622,0.789962947368622,0.789962947368622,,,,,,
1234,2467,2467,2467,0.60595703125,0.60595703125,0.60595703125,,,,,,
1235,2469,2469,2469,0.6175816655159,0.6175816655159,0.6175816655159,,,,,,
1236,2471,2471,2471,0.677548050880432,0.677548050880432,0.677548050880432,,,,,,
1237,2473,2473,2473,0.643815636634827,0.643815636634827,0.643815636634827,,,,,,
1238,2475,2475,2475,0.635709881782532,0.635709881782532,0.635709881782532,,,,,,
1239,2477,2477,2477,0.595775842666626,0.595775842666626,0.595775842666626,,,,,,
1240,2479,2479,2479,0.627712488174439,0.627712488174439,0.627712488174439,,,,,,
1241,2481,2481,2481,0.620717108249664,0.620717108249664,0.620717108249664,,,,,,
1242,2483,2483,2483,0.576129913330078,0.576129913330078,0.576129913330078,,,,,,
1243,2485,2485,2485,0.54906153678894,0.54906153678894,0.54906153678894,,,,,,
1244,2487,2487,2487,0.506595611572266,0.506595611572266,0.506595611572266,,,,,,
1245,2489,2489,2489,0.609559595584869,0.609559595584869,0.609559595584869,,,,,,
1246,2491,2491,2491,0.659638404846191,0.659638404846191,0.659638404846191,,,,,,
1247,2493,2493,2493,0.664600014686585,0.664600014686585,0.664600014686585,,,,,,
1248,2495,2495,2495,0.731240689754486,0.731240689754486,0.731240689754486,,,,,,
1249,2497,2497,2497,0.826937019824982,0.826937019824982,0.826937019824982,,,,,,
1250,2499,2499,2499,0.634788155555725,0.634788155555725,0.634788155555725,,,,,,
1251,2501,2501,2501,0.672132551670075,0.672132551670075,0.672132551670075,,,,,,
1252,2503,2503,2503,0.655005037784576,0.655005037784576,0.655005037784576,,,,,,
1253,2505,2505,2505,0.662104427814484,0.662104427814484,0.662104427814484,,,,,,
1254,2507,2507,2507,0.682115614414215,0.682115614414215,0.682115614414215,,,,,,
1255,2509,2509,2509,0.70054304599762,0.70054304599762,0.70054304599762,,,,,,
1256,2511,2511,2511,0.641168355941773,0.641168355941773,0.641168355941773,,,,,,
1257,2513,2513,2513,0.610297679901123,0.610297679901123,0.610297679901123,,,,,,
1258,2515,2515,2515,0.697998523712158,0.697998523712158,0.697998523712158,,,,,,
1259,2517,2517,2517,0.640985190868378,0.640985190868378,0.640985190868378,,,,,,
1260,2519,2519,2519,0.622942328453064,0.622942328453064,0.622942328453064,,,,,,
1261,2521,2521,2521,0.572507858276367,0.572507858276367,0.572507858276367,,,,,,
1262,2523,2523,2523,0.591154038906097,0.591154038906097,0.591154038906097,,,,,,
1263,2525,2525,2525,0.550485193729401,0.550485193729401,0.550485193729401,,,,,,
1264,2527,2527,2527,0.579235792160034,0.579235792160034,0.579235792160034,,,,,,
1265,2529,2529,2529,0.649089872837067,0.649089872837067,0.649089872837067,,,,,,
1266,2531,2531,2531,0.648001372814179,0.648001372814179,0.648001372814179,,,,,,
1267,2533,2533,2533,0.620167911052704,0.620167911052704,0.620167911052704,,,,,,
1268,2535,2535,2535,0.68568766117096,0.68568766117096,0.68568766117096,,,,,,
1269,2537,2537,2537,0.637511551380158,0.637511551380158,0.637511551380158,,,,,,
1270,2539,2539,2539,0.640573143959045,0.640573143959045,0.640573143959045,,,,,,
1271,2541,2541,2541,0.67932665348053,0.67932665348053,0.67932665348053,,,,,,
1272,2543,2543,2543,0.647345721721649,0.647345721721649,0.647345721721649,,,,,,
1273,2545,2545,2545,0.695280611515045,0.695280611515045,0.695280611515045,,,,,,
1274,2547,2547,2547,0.664997160434723,0.664997160434723,0.664997160434723,,,,,,
1275,2549,2549,2549,0.715501546859741,0.715501546859741,0.715501546859741,,,,,,
1276,2551,2551,2551,0.636305868625641,0.636305868625641,0.636305868625641,,,,,,
1277,2553,2553,2553,0.672206819057465,0.672206819057465,0.672206819057465,,,,,,
1278,2555,2555,2555,0.69451642036438,0.69451642036438,0.69451642036438,,,,,,
1279,2557,2557,2557,0.736668288707733,0.736668288707733,0.736668288707733,,,,,,
1280,2559,2559,2559,0.574265778064728,0.574265778064728,0.574265778064728,,,,,,
1281,2561,2561,2561,0.531533062458038,0.531533062458038,0.531533062458038,,,,,,
1282,2563,2563,2563,0.538829803466797,0.538829803466797,0.538829803466797,,,,,,
1283,2565,2565,2565,0.597641825675964,0.597641825675964,0.597641825675964,,,,,,
1284,2567,2567,2567,0.545967280864716,0.545967280864716,0.545967280864716,,,,,,
1285,2569,2569,2569,0.549872994422913,0.549872994422913,0.549872994422913,,,,,,
1286,2571,2571,2571,0.607011616230011,0.607011616230011,0.607011616230011,,,,,,
1287,2573,2573,2573,0.612921953201294,0.612921953201294,0.612921953201294,,,,,,
1288,2575,2575,2575,0.703879296779633,0.703879296779633,0.703879296779633,,,,,,
1289,2577,2577,2577,0.899123311042786,0.899123311042786,0.899123311042786,,,,,,
1290,2579,2579,2579,0.725327849388123,0.725327849388123,0.725327849388123,,,,,,
1291,2581,2581,2581,0.743395268917084,0.743395268917084,0.743395268917084,,,,,,
1292,2583,2583,2583,0.780509531497955,0.780509531497955,0.780509531497955,,,,,,
1293,2585,2585,2585,0.631166815757752,0.631166815757752,0.631166815757752,,,,,,
1294,2587,2587,2587,0.675480484962463,0.675480484962463,0.675480484962463,,,,,,
1295,2589,2589,2589,0.664304971694946,0.664304971694946,0.664304971694946,,,,,,
1296,2591,2591,2591,0.728819191455841,0.728819191455841,0.728819191455841,,,,,,
1297,2593,2593,2593,0.698813021183014,0.698813021183014,0.698813021183014,,,,,,
1298,2595,2595,2595,0.639597356319428,0.639597356319428,0.639597356319428,,,,,,
1299,2597,2597,2597,0.661458432674408,0.661458432674408,0.661458432674408,,,,,,
1300,2599,2599,2599,0.672321796417236,0.672321796417236,0.672321796417236,,,,,,
1301,2601,2601,2601,0.728318274021149,0.728318274021149,0.728318274021149,,,,,,
1302,2603,2603,2603,0.711911559104919,0.711911559104919,0.711911559104919,,,,,,
1303,2605,2605,2605,0.689714789390564,0.689714789390564,0.689714789390564,,,,,,
1304,2607,2607,2607,0.614967882633209,0.614967882633209,0.614967882633209,,,,,,
1305,2609,2609,2609,0.585814893245697,0.585814893245697,0.585814893245697,,,,,,
1306,2611,2611,2611,0.623562037944794,0.623562037944794,0.623562037944794,,,,,,
1307,2613,2613,2613,0.562562227249146,0.562562227249146,0.562562227249146,,,,,,
1308,2615,2615,2615,0.547584474086762,0.547584474086762,0.547584474086762,,,,,,
1309,2617,2617,2617,0.597744464874268,0.597744464874268,0.597744464874268,,,,,,
1310,2619,2619,2619,0.533111035823822,0.533111035823822,0.533111035823822,,,,,,
1311,2621,2621,2621,0.636746346950531,0.636746346950531,0.636746346950531,,,,,,
1312,2623,2623,2623,0.642245054244995,0.642245054244995,0.642245054244995,,,,,,
1313,2625,2625,2625,0.648793280124664,0.648793280124664,0.648793280124664,,,,,,
1314,2627,2627,2627,0.638668239116669,0.638668239116669,0.638668239116669,,,,,,
1315,2629,2629,2629,0.667183458805084,0.667183458805084,0.667183458805084,,,,,,
1316,2631,2631,2631,0.706563413143158,0.706563413143158,0.706563413143158,,,,,,
1317,2633,2633,2633,0.644658744335175,0.644658744335175,0.644658744335175,,,,,,
1318,2635,2635,2635,0.662131607532501,0.662131607532501,0.662131607532501,,,,,,
1319,2637,2637,2637,0.647577822208405,0.647577822208405,0.647577822208405,,,,,,
1320,2639,2639,2639,0.61817592382431,0.61817592382431,0.61817592382431,,,,,,
1321,2641,2641,2641,0.616219580173492,0.616219580173492,0.616219580173492,,,,,,
1322,2643,2643,2643,0.549143433570862,0.549143433570862,0.549143433570862,,,,,,
1323,2645,2645,2645,0.566710829734802,0.566710829734802,0.566710829734802,,,,,,
1324,2647,2647,2647,0.654374599456787,0.654374599456787,0.654374599456787,,,,,,
1325,2649,2649,2649,0.666290938854218,0.666290938854218,0.666290938854218,,,,,,
1326,2651,2651,2651,0.739554047584534,0.739554047584534,0.739554047584534,,,,,,
1327,2653,2653,2653,0.689277708530426,0.689277708530426,0.689277708530426,,,,,,
1328,2655,2655,2655,0.655266463756561,0.655266463756561,0.655266463756561,,,,,,
1329,2657,2657,2657,0.571757435798645,0.571757435798645,0.571757435798645,,,,,,
1330,2659,2659,2659,0.643314778804779,0.643314778804779,0.643314778804779,,,,,,
1331,2661,2661,2661,0.667764246463776,0.667764246463776,0.667764246463776,,,,,,
1332,2663,2663,2663,0.594690024852753,0.594690024852753,0.594690024852753,,,,,,
1333,2665,2665,2665,0.637604713439941,0.637604713439941,0.637604713439941,,,,,,
1334,2667,2667,2667,0.524111568927765,0.524111568927765,0.524111568927765,,,,,,
1335,2669,2669,2669,0.589358150959015,0.589358150959015,0.589358150959015,,,,,,
1336,2671,2671,2671,0.667685270309448,0.667685270309448,0.667685270309448,,,,,,
1337,2673,2673,2673,0.652145862579346,0.652145862579346,0.652145862579346,,,,,,
1338,2675,2675,2675,0.597550988197327,0.597550988197327,0.597550988197327,,,,,,
1339,2677,2677,2677,0.565968871116638,0.565968871116638,0.565968871116638,,,,,,
1340,2679,2679,2679,0.525347173213959,0.525347173213959,0.525347173213959,,,,,,
1341,2681,2681,2681,0.613607525825501,0.613607525825501,0.613607525825501,,,,,,
1342,2683,2683,2683,0.702163934707642,0.702163934707642,0.702163934707642,,,,,,
1343,2685,2685,2685,0.595704853534699,0.595704853534699,0.595704853534699,,,,,,
1344,2687,2687,2687,0.582692086696625,0.582692086696625,0.582692086696625,,,,,,
1345,2689,2689,2689,0.586176991462708,0.586176991462708,0.586176991462708,,,,,,
1346,2691,2691,2691,0.646847784519196,0.646847784519196,0.646847784519196,,,,,,
1347,2693,2693,2693,0.712843537330627,0.712843537330627,0.712843537330627,,,,,,
1348,2695,2695,2695,0.644676864147186,0.644676864147186,0.644676864147186,,,,,,
1349,2697,2697,2697,0.651950716972351,0.651950716972351,0.651950716972351,,,,,,
1350,2699,2699,2699,0.634813606739044,0.634813606739044,0.634813606739044,,,,,,
1351,2701,2701,2701,0.618357956409454,0.618357956409454,0.618357956409454,,,,,,
1352,2703,2703,2703,0.692391753196716,0.692391753196716,0.692391753196716,,,,,,
1353,2705,2705,2705,0.710076928138733,0.710076928138733,0.710076928138733,,,,,,
1354,2707,2707,2707,0.61875718832016,0.61875718832016,0.61875718832016,,,,,,
1355,2709,2709,2709,0.719829440116882,0.719829440116882,0.719829440116882,,,,,,
1356,2711,2711,2711,0.693214893341065,0.693214893341065,0.693214893341065,,,,,,
1357,2713,2713,2713,0.567926824092865,0.567926824092865,0.567926824092865,,,,,,
1358,2715,2715,2715,0.628125667572022,0.628125667572022,0.628125667572022,,,,,,
1359,2717,2717,2717,0.619470536708832,0.619470536708832,0.619470536708832,,,,,,
1360,2719,2719,2719,0.621541082859039,0.621541082859039,0.621541082859039,,,,,,
1361,2721,2721,2721,0.623629450798035,0.623629450798035,0.623629450798035,,,,,,
1362,2723,2723,2723,0.622948527336121,0.622948527336121,0.622948527336121,,,,,,
1363,2725,2725,2725,0.643456041812897,0.643456041812897,0.643456041812897,,,,,,
1364,2727,2727,2727,0.590544641017914,0.590544641017914,0.590544641017914,,,,,,
1365,2729,2729,2729,0.600422859191895,0.600422859191895,0.600422859191895,,,,,,
1366,2731,2731,2731,0.571750521659851,0.571750521659851,0.571750521659851,,,,,,
1367,2733,2733,2733,0.669026255607605,0.669026255607605,0.669026255607605,,,,,,
1368,2735,2735,2735,0.621737420558929,0.621737420558929,0.621737420558929,,,,,,
1369,2737,2737,2737,0.515008449554443,0.515008449554443,0.515008449554443,,,,,,
1370,2739,2739,2739,0.537720799446106,0.537720799446106,0.537720799446106,,,,,,
1371,2741,2741,2741,0.570643782615662,0.570643782615662,0.570643782615662,,,,,,
1372,2743,2743,2743,0.549923777580261,0.549923777580261,0.549923777580261,,,,,,
1373,2745,2745,2745,0.523039937019348,0.523039937019348,0.523039937019348,,,,,,
1374,2747,2747,2747,0.568416118621826,0.568416118621826,0.568416118621826,,,,,,
1375,2749,2749,2749,0.559749126434326,0.559749126434326,0.559749126434326,,,,,,
