"optimizer_step","recur1b-mig-212 - _step","recur1b-mig-212 - _step__MIN","recur1b-mig-212 - _step__MAX","recur1b-mig-212 - word_embed_l2_param_norm","recur1b-mig-212 - word_embed_l2_param_norm__MIN","recur1b-mig-212 - word_embed_l2_param_norm__MAX"
"1148","2295","2295","2295","149.08468627929688","149.08468627929688","149.08468627929688"
"1149","2297","2297","2297","149.09461975097656","149.09461975097656","149.09461975097656"
"1150","2299","2299","2299","149.10531616210938","149.10531616210938","149.10531616210938"
"1151","2301","2301","2301","149.11590576171875","149.11590576171875","149.11590576171875"
"1152","2303","2303","2303","149.12623596191406","149.12623596191406","149.12623596191406"
"1153","2305","2305","2305","149.1370391845703","149.1370391845703","149.1370391845703"
"1154","2307","2307","2307","149.147216796875","149.147216796875","149.147216796875"
"1155","2309","2309","2309","149.15756225585938","149.15756225585938","149.15756225585938"
"1156","2311","2311","2311","149.16790771484375","149.16790771484375","149.16790771484375"
"1157","2313","2313","2313","149.17909240722656","149.17909240722656","149.17909240722656"
"1158","2315","2315","2315","149.18899536132812","149.18899536132812","149.18899536132812"
"1159","2317","2317","2317","149.19969177246094","149.19969177246094","149.19969177246094"
"1160","2319","2319","2319","149.21023559570312","149.21023559570312","149.21023559570312"
"1161","2321","2321","2321","149.22019958496094","149.22019958496094","149.22019958496094"
"1162","2323","2323","2323","149.2308349609375","149.2308349609375","149.2308349609375"
"1163","2325","2325","2325","149.2394256591797","149.2394256591797","149.2394256591797"
"1164","2327","2327","2327","149.24964904785156","149.24964904785156","149.24964904785156"
"1165","2329","2329","2329","149.25962829589844","149.25962829589844","149.25962829589844"
"1166","2331","2331","2331","149.26881408691406","149.26881408691406","149.26881408691406"
"1167","2333","2333","2333","149.27931213378906","149.27931213378906","149.27931213378906"
"1168","2335","2335","2335","149.2889404296875","149.2889404296875","149.2889404296875"
"1169","2337","2337","2337","149.2991485595703","149.2991485595703","149.2991485595703"
"1170","2339","2339","2339","149.30857849121094","149.30857849121094","149.30857849121094"
"1171","2341","2341","2341","149.31869506835938","149.31869506835938","149.31869506835938"
"1172","2343","2343","2343","149.32913208007812","149.32913208007812","149.32913208007812"
"1173","2345","2345","2345","149.338623046875","149.338623046875","149.338623046875"
"1174","2347","2347","2347","149.3487548828125","149.3487548828125","149.3487548828125"
"1175","2349","2349","2349","149.35824584960938","149.35824584960938","149.35824584960938"
"1176","2351","2351","2351","149.36843872070312","149.36843872070312","149.36843872070312"
"1177","2353","2353","2353","149.37803649902344","149.37803649902344","149.37803649902344"
"1178","2355","2355","2355","149.38795471191406","149.38795471191406","149.38795471191406"
"1179","2357","2357","2357","149.39732360839844","149.39732360839844","149.39732360839844"
"1180","2359","2359","2359","149.4071807861328","149.4071807861328","149.4071807861328"
"1181","2361","2361","2361","149.4159393310547","149.4159393310547","149.4159393310547"
"1182","2363","2363","2363","149.42601013183594","149.42601013183594","149.42601013183594"
"1183","2365","2365","2365","149.43472290039062","149.43472290039062","149.43472290039062"
"1184","2367","2367","2367","149.44406127929688","149.44406127929688","149.44406127929688"
"1185","2369","2369","2369","149.45347595214844","149.45347595214844","149.45347595214844"
"1186","2371","2371","2371","149.46249389648438","149.46249389648438","149.46249389648438"
"1187","2373","2373","2373","149.47305297851562","149.47305297851562","149.47305297851562"
"1188","2375","2375","2375","149.481689453125","149.481689453125","149.481689453125"
"1189","2377","2377","2377","149.4913787841797","149.4913787841797","149.4913787841797"
"1190","2379","2379","2379","149.50047302246094","149.50047302246094","149.50047302246094"
"1191","2381","2381","2381","149.51002502441406","149.51002502441406","149.51002502441406"
"1192","2383","2383","2383","149.51927185058594","149.51927185058594","149.51927185058594"
"1193","2385","2385","2385","149.52870178222656","149.52870178222656","149.52870178222656"
"1194","2387","2387","2387","149.53848266601562","149.53848266601562","149.53848266601562"
"1195","2389","2389","2389","149.54759216308594","149.54759216308594","149.54759216308594"
"1196","2391","2391","2391","149.5572967529297","149.5572967529297","149.5572967529297"
"1197","2393","2393","2393","149.5661163330078","149.5661163330078","149.5661163330078"
"1198","2395","2395","2395","149.57618713378906","149.57618713378906","149.57618713378906"
"1199","2397","2397","2397","149.58460998535156","149.58460998535156","149.58460998535156"
"1200","2399","2399","2399","149.59445190429688","149.59445190429688","149.59445190429688"
"1201","2401","2401","2401","149.60421752929688","149.60421752929688","149.60421752929688"
"1202","2403","2403","2403","149.61306762695312","149.61306762695312","149.61306762695312"
"1203","2405","2405","2405","149.62319946289062","149.62319946289062","149.62319946289062"
"1204","2407","2407","2407","149.63284301757812","149.63284301757812","149.63284301757812"
"1205","2409","2409","2409","149.64112854003906","149.64112854003906","149.64112854003906"
"1206","2411","2411","2411","149.65159606933594","149.65159606933594","149.65159606933594"
"1207","2413","2413","2413","149.6611328125","149.6611328125","149.6611328125"
"1208","2415","2415","2415","149.67079162597656","149.67079162597656","149.67079162597656"
"1209","2417","2417","2417","149.6799774169922","149.6799774169922","149.6799774169922"
"1210","2419","2419","2419","149.6890869140625","149.6890869140625","149.6890869140625"
"1211","2421","2421","2421","149.6983184814453","149.6983184814453","149.6983184814453"
"1212","2423","2423","2423","149.70834350585938","149.70834350585938","149.70834350585938"
"1213","2425","2425","2425","149.71726989746094","149.71726989746094","149.71726989746094"
"1214","2427","2427","2427","149.7266845703125","149.7266845703125","149.7266845703125"
"1215","2429","2429","2429","149.7360076904297","149.7360076904297","149.7360076904297"
"1216","2431","2431","2431","149.74456787109375","149.74456787109375","149.74456787109375"
"1217","2433","2433","2433","149.7539825439453","149.7539825439453","149.7539825439453"
"1218","2435","2435","2435","149.7633514404297","149.7633514404297","149.7633514404297"
"1219","2437","2437","2437","149.7727508544922","149.7727508544922","149.7727508544922"
"1220","2439","2439","2439","149.7819366455078","149.7819366455078","149.7819366455078"
"1221","2441","2441","2441","149.7910919189453","149.7910919189453","149.7910919189453"
"1222","2443","2443","2443","149.8007049560547","149.8007049560547","149.8007049560547"
"1223","2445","2445","2445","149.8103790283203","149.8103790283203","149.8103790283203"
"1224","2447","2447","2447","149.81996154785156","149.81996154785156","149.81996154785156"
"1225","2449","2449","2449","149.82908630371094","149.82908630371094","149.82908630371094"
"1226","2451","2451","2451","149.83868408203125","149.83868408203125","149.83868408203125"
"1227","2453","2453","2453","149.84817504882812","149.84817504882812","149.84817504882812"
"1228","2455","2455","2455","149.8571319580078","149.8571319580078","149.8571319580078"
"1229","2457","2457","2457","149.8667449951172","149.8667449951172","149.8667449951172"
"1230","2459","2459","2459","149.87539672851562","149.87539672851562","149.87539672851562"
"1231","2461","2461","2461","149.88551330566406","149.88551330566406","149.88551330566406"
"1232","2463","2463","2463","149.89447021484375","149.89447021484375","149.89447021484375"
"1233","2465","2465","2465","149.90391540527344","149.90391540527344","149.90391540527344"
"1234","2467","2467","2467","149.9125518798828","149.9125518798828","149.9125518798828"
"1235","2469","2469","2469","149.9217071533203","149.9217071533203","149.9217071533203"
"1236","2471","2471","2471","149.9311981201172","149.9311981201172","149.9311981201172"
"1237","2473","2473","2473","149.94009399414062","149.94009399414062","149.94009399414062"
"1238","2475","2475","2475","149.94915771484375","149.94915771484375","149.94915771484375"
"1239","2477","2477","2477","149.95782470703125","149.95782470703125","149.95782470703125"
"1240","2479","2479","2479","149.9674835205078","149.9674835205078","149.9674835205078"
"1241","2481","2481","2481","149.9759063720703","149.9759063720703","149.9759063720703"
"1242","2483","2483","2483","149.9848175048828","149.9848175048828","149.9848175048828"
"1243","2485","2485","2485","149.99330139160156","149.99330139160156","149.99330139160156"
"1244","2487","2487","2487","150.00210571289062","150.00210571289062","150.00210571289062"
"1245","2489","2489","2489","150.01116943359375","150.01116943359375","150.01116943359375"
"1246","2491","2491","2491","150.01942443847656","150.01942443847656","150.01942443847656"
"1247","2493","2493","2493","150.02783203125","150.02783203125","150.02783203125"
"1248","2495","2495","2495","150.0363311767578","150.0363311767578","150.0363311767578"
"1249","2497","2497","2497","150.0448455810547","150.0448455810547","150.0448455810547"
"1250","2499","2499","2499","150.0537872314453","150.0537872314453","150.0537872314453"
"1251","2501","2501","2501","150.06106567382812","150.06106567382812","150.06106567382812"
"1252","2503","2503","2503","150.07046508789062","150.07046508789062","150.07046508789062"
"1253","2505","2505","2505","150.07870483398438","150.07870483398438","150.07870483398438"
"1254","2507","2507","2507","150.08673095703125","150.08673095703125","150.08673095703125"
"1255","2509","2509","2509","150.0953369140625","150.0953369140625","150.0953369140625"
"1256","2511","2511","2511","150.1040496826172","150.1040496826172","150.1040496826172"
"1257","2513","2513","2513","150.1129913330078","150.1129913330078","150.1129913330078"
"1258","2515","2515","2515","150.1215362548828","150.1215362548828","150.1215362548828"
"1259","2517","2517","2517","150.12989807128906","150.12989807128906","150.12989807128906"
"1260","2519","2519","2519","150.13902282714844","150.13902282714844","150.13902282714844"
"1261","2521","2521","2521","150.14764404296875","150.14764404296875","150.14764404296875"
"1262","2523","2523","2523","150.15655517578125","150.15655517578125","150.15655517578125"
"1263","2525","2525","2525","150.16461181640625","150.16461181640625","150.16461181640625"
"1264","2527","2527","2527","150.17398071289062","150.17398071289062","150.17398071289062"
"1265","2529","2529","2529","150.1818084716797","150.1818084716797","150.1818084716797"
"1266","2531","2531","2531","150.19122314453125","150.19122314453125","150.19122314453125"
"1267","2533","2533","2533","150.1995086669922","150.1995086669922","150.1995086669922"
"1268","2535","2535","2535","150.2076873779297","150.2076873779297","150.2076873779297"
"1269","2537","2537","2537","150.21560668945312","150.21560668945312","150.21560668945312"
"1270","2539","2539","2539","150.2240447998047","150.2240447998047","150.2240447998047"
"1271","2541","2541","2541","150.23191833496094","150.23191833496094","150.23191833496094"
"1272","2543","2543","2543","150.23995971679688","150.23995971679688","150.23995971679688"
"1273","2545","2545","2545","150.2475128173828","150.2475128173828","150.2475128173828"
"1274","2547","2547","2547","150.2560577392578","150.2560577392578","150.2560577392578"
"1275","2549","2549","2549","150.2637481689453","150.2637481689453","150.2637481689453"
"1276","2551","2551","2551","150.27232360839844","150.27232360839844","150.27232360839844"
"1277","2553","2553","2553","150.2799530029297","150.2799530029297","150.2799530029297"
"1278","2555","2555","2555","150.2875518798828","150.2875518798828","150.2875518798828"
"1279","2557","2557","2557","150.2959747314453","150.2959747314453","150.2959747314453"
"1280","2559","2559","2559","150.30380249023438","150.30380249023438","150.30380249023438"
"1281","2561","2561","2561","150.31167602539062","150.31167602539062","150.31167602539062"
"1282","2563","2563","2563","150.3191680908203","150.3191680908203","150.3191680908203"
"1283","2565","2565","2565","150.32742309570312","150.32742309570312","150.32742309570312"
"1284","2567","2567","2567","150.33477783203125","150.33477783203125","150.33477783203125"
"1285","2569","2569","2569","150.3427734375","150.3427734375","150.3427734375"
"1286","2571","2571","2571","150.35044860839844","150.35044860839844","150.35044860839844"
"1287","2573","2573","2573","150.35833740234375","150.35833740234375","150.35833740234375"
"1288","2575","2575","2575","150.36605834960938","150.36605834960938","150.36605834960938"
"1289","2577","2577","2577","150.3739776611328","150.3739776611328","150.3739776611328"
"1290","2579","2579","2579","150.38119506835938","150.38119506835938","150.38119506835938"
"1291","2581","2581","2581","150.389404296875","150.389404296875","150.389404296875"
"1292","2583","2583","2583","150.39598083496094","150.39598083496094","150.39598083496094"
"1293","2585","2585","2585","150.40365600585938","150.40365600585938","150.40365600585938"
"1294","2587","2587","2587","150.41104125976562","150.41104125976562","150.41104125976562"
"1295","2589","2589","2589","150.41929626464844","150.41929626464844","150.41929626464844"
"1296","2591","2591","2591","150.425537109375","150.425537109375","150.425537109375"
"1297","2593","2593","2593","150.43255615234375","150.43255615234375","150.43255615234375"
"1298","2595","2595","2595","150.44029235839844","150.44029235839844","150.44029235839844"
"1299","2597","2597","2597","150.44737243652344","150.44737243652344","150.44737243652344"
"1300","2599","2599","2599","150.4562530517578","150.4562530517578","150.4562530517578"
"1301","2601","2601","2601","150.46302795410156","150.46302795410156","150.46302795410156"
"1302","2603","2603","2603","150.47122192382812","150.47122192382812","150.47122192382812"
"1303","2605","2605","2605","150.47967529296875","150.47967529296875","150.47967529296875"
"1304","2607","2607","2607","150.48631286621094","150.48631286621094","150.48631286621094"
"1305","2609","2609","2609","150.49432373046875","150.49432373046875","150.49432373046875"
"1306","2611","2611","2611","150.5016632080078","150.5016632080078","150.5016632080078"
"1307","2613","2613","2613","150.50918579101562","150.50918579101562","150.50918579101562"
"1308","2615","2615","2615","150.51698303222656","150.51698303222656","150.51698303222656"
"1309","2617","2617","2617","150.52398681640625","150.52398681640625","150.52398681640625"
"1310","2619","2619","2619","150.5313720703125","150.5313720703125","150.5313720703125"
"1311","2621","2621","2621","150.5380859375","150.5380859375","150.5380859375"
"1312","2623","2623","2623","150.5455322265625","150.5455322265625","150.5455322265625"
"1313","2625","2625","2625","150.55300903320312","150.55300903320312","150.55300903320312"
"1314","2627","2627","2627","150.56031799316406","150.56031799316406","150.56031799316406"
"1315","2629","2629","2629","150.5671844482422","150.5671844482422","150.5671844482422"
"1316","2631","2631","2631","150.5748748779297","150.5748748779297","150.5748748779297"
"1317","2633","2633","2633","150.58148193359375","150.58148193359375","150.58148193359375"
"1318","2635","2635","2635","150.58908081054688","150.58908081054688","150.58908081054688"
"1319","2637","2637","2637","150.5964813232422","150.5964813232422","150.5964813232422"
"1320","2639","2639","2639","150.60354614257812","150.60354614257812","150.60354614257812"
"1321","2641","2641","2641","150.6112823486328","150.6112823486328","150.6112823486328"
"1322","2643","2643","2643","150.6181182861328","150.6181182861328","150.6181182861328"
"1323","2645","2645","2645","150.62503051757812","150.62503051757812","150.62503051757812"
"1324","2647","2647","2647","150.63218688964844","150.63218688964844","150.63218688964844"
"1325","2649","2649","2649","150.63902282714844","150.63902282714844","150.63902282714844"
"1326","2651","2651","2651","150.64659118652344","150.64659118652344","150.64659118652344"
"1327","2653","2653","2653","150.65260314941406","150.65260314941406","150.65260314941406"
"1328","2655","2655","2655","150.6599578857422","150.6599578857422","150.6599578857422"
"1329","2657","2657","2657","150.6674346923828","150.6674346923828","150.6674346923828"
"1330","2659","2659","2659","150.67434692382812","150.67434692382812","150.67434692382812"
"1331","2661","2661","2661","150.68191528320312","150.68191528320312","150.68191528320312"
"1332","2663","2663","2663","150.6890411376953","150.6890411376953","150.6890411376953"
"1333","2665","2665","2665","150.69589233398438","150.69589233398438","150.69589233398438"
"1334","2667","2667","2667","150.70310974121094","150.70310974121094","150.70310974121094"
"1335","2669","2669","2669","150.7099609375","150.7099609375","150.7099609375"
"1336","2671","2671","2671","150.71697998046875","150.71697998046875","150.71697998046875"
"1337","2673","2673","2673","150.7237091064453","150.7237091064453","150.7237091064453"
"1338","2675","2675","2675","150.73040771484375","150.73040771484375","150.73040771484375"
"1339","2677","2677","2677","150.73753356933594","150.73753356933594","150.73753356933594"
"1340","2679","2679","2679","150.74386596679688","150.74386596679688","150.74386596679688"
"1341","2681","2681","2681","150.75128173828125","150.75128173828125","150.75128173828125"
"1342","2683","2683","2683","150.7574920654297","150.7574920654297","150.7574920654297"
"1343","2685","2685","2685","150.76475524902344","150.76475524902344","150.76475524902344"
"1344","2687","2687","2687","150.7714080810547","150.7714080810547","150.7714080810547"
"1345","2689","2689","2689","150.7782745361328","150.7782745361328","150.7782745361328"
"1346","2691","2691","2691","150.78538513183594","150.78538513183594","150.78538513183594"
"1347","2693","2693","2693","150.7919921875","150.7919921875","150.7919921875"
"1348","2695","2695","2695","150.79930114746094","150.79930114746094","150.79930114746094"
"1349","2697","2697","2697","150.8061981201172","150.8061981201172","150.8061981201172"
"1350","2699","2699","2699","150.8131103515625","150.8131103515625","150.8131103515625"
"1351","2701","2701","2701","150.819580078125","150.819580078125","150.819580078125"
"1352","2703","2703","2703","150.8265838623047","150.8265838623047","150.8265838623047"
"1353","2705","2705","2705","150.83322143554688","150.83322143554688","150.83322143554688"
"1354","2707","2707","2707","150.84011840820312","150.84011840820312","150.84011840820312"
"1355","2709","2709","2709","150.8466796875","150.8466796875","150.8466796875"
"1356","2711","2711","2711","150.853515625","150.853515625","150.853515625"
"1357","2713","2713","2713","150.8603515625","150.8603515625","150.8603515625"
"1358","2715","2715","2715","150.8670654296875","150.8670654296875","150.8670654296875"
"1359","2717","2717","2717","150.87388610839844","150.87388610839844","150.87388610839844"
"1360","2719","2719","2719","150.88125610351562","150.88125610351562","150.88125610351562"
"1361","2721","2721","2721","150.88763427734375","150.88763427734375","150.88763427734375"
"1362","2723","2723","2723","150.89378356933594","150.89378356933594","150.89378356933594"
"1363","2725","2725","2725","150.90029907226562","150.90029907226562","150.90029907226562"
"1364","2727","2727","2727","150.90737915039062","150.90737915039062","150.90737915039062"
"1365","2729","2729","2729","150.9134521484375","150.9134521484375","150.9134521484375"
"1366","2731","2731","2731","150.9201202392578","150.9201202392578","150.9201202392578"
"1367","2733","2733","2733","150.92601013183594","150.92601013183594","150.92601013183594"
"1368","2735","2735","2735","150.93272399902344","150.93272399902344","150.93272399902344"
"1369","2737","2737","2737","150.93905639648438","150.93905639648438","150.93905639648438"
"1370","2739","2739","2739","150.94522094726562","150.94522094726562","150.94522094726562"
"1371","2741","2741","2741","150.9515838623047","150.9515838623047","150.9515838623047"
"1372","2743","2743","2743","150.95762634277344","150.95762634277344","150.95762634277344"
"1373","2745","2745","2745","150.9635009765625","150.9635009765625","150.9635009765625"
"1374","2747","2747","2747","150.9692840576172","150.9692840576172","150.9692840576172"
"1375","2749","2749","2749","150.97523498535156","150.97523498535156","150.97523498535156"
"1376","2751","2751","2751","150.98092651367188","150.98092651367188","150.98092651367188"
"1377","2753","2753","2753","150.9867401123047","150.9867401123047","150.9867401123047"
"1378","2755","2755","2755","150.9922637939453","150.9922637939453","150.9922637939453"
"1379","2757","2757","2757","150.99859619140625","150.99859619140625","150.99859619140625"
"1380","2759","2759","2759","151.00526428222656","151.00526428222656","151.00526428222656"
"1381","2761","2761","2761","151.01068115234375","151.01068115234375","151.01068115234375"
"1382","2763","2763","2763","151.01638793945312","151.01638793945312","151.01638793945312"
"1383","2765","2765","2765","151.0225067138672","151.0225067138672","151.0225067138672"
"1384","2767","2767","2767","151.02821350097656","151.02821350097656","151.02821350097656"
"1385","2769","2769","2769","151.0349578857422","151.0349578857422","151.0349578857422"
"1386","2771","2771","2771","151.03956604003906","151.03956604003906","151.03956604003906"
"1387","2773","2773","2773","151.04542541503906","151.04542541503906","151.04542541503906"
"1388","2775","2775","2775","151.05172729492188","151.05172729492188","151.05172729492188"
"1389","2777","2777","2777","151.05735778808594","151.05735778808594","151.05735778808594"
"1390","2779","2779","2779","151.06398010253906","151.06398010253906","151.06398010253906"
"1391","2781","2781","2781","151.0695037841797","151.0695037841797","151.0695037841797"
"1392","2783","2783","2783","151.07537841796875","151.07537841796875","151.07537841796875"
"1393","2785","2785","2785","151.0824737548828","151.0824737548828","151.0824737548828"
"1394","2787","2787","2787","151.08804321289062","151.08804321289062","151.08804321289062"
"1395","2789","2789","2789","151.0937042236328","151.0937042236328","151.0937042236328"
"1396","2791","2791","2791","151.09927368164062","151.09927368164062","151.09927368164062"
"1397","2793","2793","2793","151.1051788330078","151.1051788330078","151.1051788330078"
"1398","2795","2795","2795","151.11148071289062","151.11148071289062","151.11148071289062"
"1399","2797","2797","2797","151.11720275878906","151.11720275878906","151.11720275878906"
"1400","2799","2799","2799","151.12356567382812","151.12356567382812","151.12356567382812"
"1401","2801","2801","2801","151.12954711914062","151.12954711914062","151.12954711914062"
"1402","2803","2803","2803","151.1357421875","151.1357421875","151.1357421875"
"1403","2805","2805","2805","151.14157104492188","151.14157104492188","151.14157104492188"
"1404","2807","2807","2807","151.14784240722656","151.14784240722656","151.14784240722656"
"1405","2809","2809","2809","151.15296936035156","151.15296936035156","151.15296936035156"
"1406","2811","2811","2811","151.15921020507812","151.15921020507812","151.15921020507812"
"1407","2813","2813","2813","151.16583251953125","151.16583251953125","151.16583251953125"
"1408","2815","2815","2815","151.17111206054688","151.17111206054688","151.17111206054688"
"1409","2817","2817","2817","151.177001953125","151.177001953125","151.177001953125"
"1410","2819","2819","2819","151.18313598632812","151.18313598632812","151.18313598632812"
"1411","2821","2821","2821","151.18914794921875","151.18914794921875","151.18914794921875"
"1412","2823","2823","2823","151.1947021484375","151.1947021484375","151.1947021484375"
"1413","2825","2825","2825","151.20098876953125","151.20098876953125","151.20098876953125"
"1414","2827","2827","2827","151.20635986328125","151.20635986328125","151.20635986328125"
"1415","2829","2829","2829","151.21278381347656","151.21278381347656","151.21278381347656"
"1416","2831","2831","2831","151.21820068359375","151.21820068359375","151.21820068359375"
"1417","2833","2833","2833","151.22476196289062","151.22476196289062","151.22476196289062"
"1418","2835","2835","2835","151.23028564453125","151.23028564453125","151.23028564453125"
"1419","2837","2837","2837","151.23617553710938","151.23617553710938","151.23617553710938"
"1420","2839","2839","2839","151.2423553466797","151.2423553466797","151.2423553466797"
"1421","2841","2841","2841","151.24798583984375","151.24798583984375","151.24798583984375"
"1422","2843","2843","2843","151.25418090820312","151.25418090820312","151.25418090820312"
"1423","2845","2845","2845","151.25975036621094","151.25975036621094","151.25975036621094"
"1424","2847","2847","2847","151.2661895751953","151.2661895751953","151.2661895751953"
"1425","2849","2849","2849","151.27198791503906","151.27198791503906","151.27198791503906"
"1426","2851","2851","2851","151.27774047851562","151.27774047851562","151.27774047851562"
"1427","2853","2853","2853","151.28399658203125","151.28399658203125","151.28399658203125"
"1428","2855","2855","2855","151.2889862060547","151.2889862060547","151.2889862060547"
"1429","2857","2857","2857","151.29556274414062","151.29556274414062","151.29556274414062"
"1430","2859","2859","2859","151.30101013183594","151.30101013183594","151.30101013183594"
"1431","2861","2861","2861","151.30284118652344","151.30284118652344","151.30284118652344"
"1432","2863","2863","2863","151.30474853515625","151.30474853515625","151.30474853515625"
"1433","2865","2865","2865","151.30609130859375","151.30609130859375","151.30609130859375"
"1434","2867","2867","2867","151.3077392578125","151.3077392578125","151.3077392578125"
"1435","2869","2869","2869","151.30931091308594","151.30931091308594","151.30931091308594"
"1436","2871","2871","2871","151.3104705810547","151.3104705810547","151.3104705810547"
"1437","2873","2873","2873","151.31187438964844","151.31187438964844","151.31187438964844"
"1438","2875","2875","2875","151.31300354003906","151.31300354003906","151.31300354003906"
"1439","2877","2877","2877","151.3141632080078","151.3141632080078","151.3141632080078"
"1440","2879","2879","2879","151.31517028808594","151.31517028808594","151.31517028808594"
"1441","2881","2881","2881","151.31614685058594","151.31614685058594","151.31614685058594"
"1442","2883","2883","2883","151.31700134277344","151.31700134277344","151.31700134277344"
"1443","2885","2885","2885","151.3179931640625","151.3179931640625","151.3179931640625"
"1444","2887","2887","2887","151.31886291503906","151.31886291503906","151.31886291503906"
"1445","2889","2889","2889","151.3199005126953","151.3199005126953","151.3199005126953"
"1446","2891","2891","2891","151.32041931152344","151.32041931152344","151.32041931152344"
"1447","2893","2893","2893","151.3211669921875","151.3211669921875","151.3211669921875"
"1448","2895","2895","2895","151.32215881347656","151.32215881347656","151.32215881347656"
"1449","2897","2897","2897","151.32272338867188","151.32272338867188","151.32272338867188"
"1450","2899","2899","2899","151.32347106933594","151.32347106933594","151.32347106933594"
"1451","2901","2901","2901","151.32411193847656","151.32411193847656","151.32411193847656"
"1452","2903","2903","2903","151.32498168945312","151.32498168945312","151.32498168945312"
"1453","2905","2905","2905","151.32577514648438","151.32577514648438","151.32577514648438"
"1454","2907","2907","2907","151.32650756835938","151.32650756835938","151.32650756835938"
"1455","2909","2909","2909","151.3270721435547","151.3270721435547","151.3270721435547"
"1456","2911","2911","2911","151.3279266357422","151.3279266357422","151.3279266357422"
"1457","2913","2913","2913","151.3284912109375","151.3284912109375","151.3284912109375"
"1458","2915","2915","2915","151.32916259765625","151.32916259765625","151.32916259765625"
"1459","2917","2917","2917","151.32986450195312","151.32986450195312","151.32986450195312"
"1460","2919","2919","2919","151.33071899414062","151.33071899414062","151.33071899414062"
"1461","2921","2921","2921","151.33143615722656","151.33143615722656","151.33143615722656"
"1462","2923","2923","2923","151.33204650878906","151.33204650878906","151.33204650878906"
"1463","2925","2925","2925","151.33277893066406","151.33277893066406","151.33277893066406"
"1464","2927","2927","2927","151.3336639404297","151.3336639404297","151.3336639404297"
"1465","2929","2929","2929","151.3345184326172","151.3345184326172","151.3345184326172"
"1466","2931","2931","2931","151.3350830078125","151.3350830078125","151.3350830078125"
"1467","2933","2933","2933","151.33612060546875","151.33612060546875","151.33612060546875"
