"optimizer_step","recur1b-mig-212 - _step","recur1b-mig-212 - _step__MIN","recur1b-mig-212 - _step__MAX","recur1b-mig-212 - global_loss","recur1b-mig-212 - global_loss__MIN","recur1b-mig-212 - global_loss__MAX"
"1393","2785.5","2785","2786","3.008544445037842","2.964545249938965","3.0525436401367188"
"1394","2787.5","2787","2788","3.0579371452331543","3.0149173736572266","3.100956916809082"
"1395","2789.5","2789","2790","3.027641177177429","3.0248959064483643","3.030386447906494"
"1396","2791.5","2791","2792","2.9880588054656982","2.944758653640747","3.0313589572906494"
"1397","2793.5","2793","2794","2.9966267347335815","2.959150791168213","3.03410267829895"
"1398","2795.5","2795","2796","3.0327720642089844","2.995701313018799","3.06984281539917"
"1399","2797.5","2797","2798","3.0537867546081543","3.0286710262298584","3.07890248298645"
"1400","2799.5","2799","2800","2.982563614845276","2.932053565979004","3.033073663711548"
"1401","2801.5","2801","2802","3.002123475074768","2.9508326053619385","3.0534143447875977"
"1402","2803.5","2803","2804","2.9329075813293457","2.858403205871582","3.0074119567871094"
"1403","2805.5","2805","2806","2.997413158416748","2.9935965538024902","3.001229763031006"
"1404","2807.5","2807","2808","3.020360231399536","3.0033721923828125","3.0373482704162598"
"1405","2809.5","2809","2810","3.0596749782562256","3.034252166748047","3.0850977897644043"
"1406","2811.5","2811","2812","2.962927222251892","2.954821825027466","2.9710326194763184"
"1407","2813.5","2813","2814","2.9372023344039917","2.9154529571533203","2.958951711654663"
"1408","2815.5","2815","2816","3.0285321474075317","2.971442699432373","3.0856215953826904"
"1409","2817.5","2817","2818","2.981562376022339","2.907517910003662","3.0556068420410156"
"1410","2819.5","2819","2820","3.0444308519363403","3.026059865951538","3.0628018379211426"
"1411","2821.5","2821","2822","2.9111613035202026","2.8757057189941406","2.9466168880462646"
"1412","2823.5","2823","2824","2.957064628601074","2.8965864181518555","3.017542839050293"
"1413","2825.5","2825","2826","2.984091639518738","2.9808785915374756","2.9873046875"
"1414","2827.5","2827","2828","2.9523844718933105","2.902287006378174","3.0024819374084473"
"1415","2829.5","2829","2830","2.9812854528427124","2.9333224296569824","3.0292484760284424"
"1416","2831.5","2831","2832","3.0094168186187744","2.9465246200561523","3.0723090171813965"
"1417","2833.5","2833","2834","3.039755344390869","2.9813590049743652","3.098151683807373"
"1418","2835.5","2835","2836","3.0378611087799072","3.0089406967163086","3.066781520843506"
"1419","2837.5","2837","2838","2.987414002418518","2.9250705242156982","3.049757480621338"
"1420","2839.5","2839","2840","2.974871039390564","2.920633316040039","3.029108762741089"
"1421","2841.5","2841","2842","2.962719202041626","2.945345401763916","2.980093002319336"
"1422","2843.5","2843","2844","2.9141063690185547","2.8591110706329346","2.969101667404175"
"1423","2845.5","2845","2846","2.9814069271087646","2.955752372741699","3.00706148147583"
"1424","2847.5","2847","2848","2.94225013256073","2.933530569076538","2.950969696044922"
"1425","2849.5","2849","2850","2.9991278648376465","2.943857192993164","3.054398536682129"
"1426","2851.5","2851","2852","3.0004156827926636","2.938444137573242","3.062387228012085"
"1427","2853.5","2853","2854","2.9399231672286987","2.910439968109131","2.9694063663482666"
"1428","2855.5","2855","2856","2.931365966796875","2.9045841693878174","2.9581477642059326"
"1429","2857.5","2857","2858","3.007829427719116","2.9529402256011963","3.062718629837036"
"1430","2859.5","2859","2860","3.000380277633667","3.0001425743103027","3.0006179809570312"
"1431","2861.5","2861","2862","2.979082465171814","2.92580509185791","3.0323598384857178"
"1432","2863.5","2863","2864","2.955072045326233","2.9509453773498535","2.9591987133026123"
"1433","2865.5","2865","2866","2.9465984106063843","2.927548408508301","2.9656484127044678"
"1434","2867.5","2867","2868","2.99550724029541","2.939513683319092","3.0515007972717285"
"1435","2869.5","2869","2870","2.8984057903289795","2.8572683334350586","2.9395432472229004"
"1436","2871.5","2871","2872","2.9556483030319214","2.8913567066192627","3.01993989944458"
"1437","2873.5","2873","2874","3.046542167663574","3.0067691802978516","3.086315155029297"
"1438","2875.5","2875","2876","2.951731324195862","2.940288782119751","2.9631738662719727"
"1439","2877.5","2877","2878","3.0442841053009033","2.9381072521209717","3.150460958480835"
"1440","2879.5","2879","2880","2.9752506017684937","2.971212148666382","2.9792890548706055"
"1441","2881.5","2881","2882","2.978218913078308","2.9152779579162598","3.0411598682403564"
"1442","2883.5","2883","2884","2.986076593399048","2.9661612510681152","3.0059919357299805"
"1443","2885.5","2885","2886","2.941130518913269","2.9142584800720215","2.9680025577545166"
"1444","2887.5","2887","2888","3.0113134384155273","2.9317846298217773","3.0908422470092773"
"1445","2889.5","2889","2890","2.991603970527649","2.923226833343506","3.059981107711792"
"1446","2891.5","2891","2892","2.9428197145462036","2.9193224906921387","2.9663169384002686"
"1447","2893.5","2893","2894","2.8567875623703003","2.8140392303466797","2.899535894393921"
"1448","2895.5","2895","2896","2.8997892141342163","2.8338863849639893","2.9656920433044434"
"1449","2897.5","2897","2898","2.964563012123108","2.927424907684326","3.0017011165618896"
"1450","2899.5","2899","2900","2.9324947595596313","2.852161169052124","3.0128283500671387"
"1451","2901.5","2901","2902","3.013734459877014","2.86572265625","3.1617462635040283"
"1452","2903.5","2903","2904","2.9991694688796997","2.9967079162597656","3.001631021499634"
"1453","2905.5","2905","2906","2.9764578342437744","2.869208335876465","3.083707332611084"
"1454","2907.5","2907","2908","3.0064282417297363","2.9576711654663086","3.055185317993164"
"1455","2909.5","2909","2910","2.948819637298584","2.9106690883636475","2.9869701862335205"
"1456","2911.5","2911","2912","2.906982898712158","2.822283983230591","2.9916818141937256"
"1457","2913.5","2913","2914","2.959259867668152","2.9328067302703857","2.985713005065918"
"1458","2915.5","2915","2916","2.9971691370010376","2.9782135486602783","3.016124725341797"
"1459","2917.5","2917","2918","2.9558030366897583","2.88871169090271","3.0228943824768066"
"1460","2919.5","2919","2920","2.977326512336731","2.967411994934082","2.98724102973938"
"1461","2921.5","2921","2922","3.051271438598633","2.993835210800171","3.1087076663970947"
"1462","2923.5","2923","2924","3.0392508506774902","3.0328714847564697","3.0456302165985107"
"1463","2925.5","2925","2926","2.958174705505371","2.9535958766937256","2.9627535343170166"
"1464","2927.5","2927","2928","2.9297832250595093","2.8400700092315674","3.019496440887451"
"1465","2929.5","2929","2930","2.97847843170166","2.9213128089904785","3.035644054412842"
"1466","2931.5","2931","2932","2.929528832435608","2.833296537399292","3.025761127471924"
"1467","2933","2933","2933","2.8913373947143555","2.8913373947143555","2.8913373947143555"
